aphiaID;acceptedAphiaID;name;acceptedName;Intertidal;Subtidal
495117;495117;Sargassum qinzhounse;Sargassum qinzhounse;;1
495128;495128;Sargassum qionghaiense;Sargassum qionghaiense;;1
388002;388002;Sargassum quinhonense;Sargassum quinhonense;;1
373207;373207;Sargassum ramifolium;Sargassum ramifolium;;1
375338;375338;Sargassum rhizophorum;Sargassum rhizophorum;;1
416994;416994;Sargassum rigidulum;Sargassum rigidulum;;1
372045;494866;Sargassum (Bactrophycus) ringgoldianum;Sargassum ringoldianum;;1
494866;494866;Sargassum ringoldianum;Sargassum ringoldianum;;1
495110;495110;Sargassum rostratum;Sargassum rostratum;;1
494867;494867;Sargassum sagamianum;Sargassum sagamianum;;1
494868;494868;Sargassum salicifolioides;Sargassum salicifolioides;;1
496118;494868;Sargassum hyugaense;Sargassum salicifolioides;;1
240505;240505;Sargassum salicifolium;Sargassum salicifolium;;1
376124;376124;Sargassum saltii;Sargassum saltii;;1
495250;495250;Sargassum samarense;Sargassum samarense;;1
375328;375328;Sargassum sanyaense;Sargassum sanyaense;;1
373325;373325;Sargassum scabridum;Sargassum scabridum;;1
374536;374536;Sargassum scherzerianum;Sargassum scherzerianum;;1
211931;211931;Sargassum scopula;Sargassum scopula;;1
494869;494869;Sargassum segii;Sargassum segii;;1
494870;494870;Sargassum serratifolium;Sargassum serratifolium;;1
500314;494870;Halochloa serratifolia;Sargassum serratifolium;;1
372049;494870;Sargassum (Bactrophycus) serratifolium;Sargassum serratifolium;;1
404138;404138;Sargassum setifolium;Sargassum setifolium;;1
495123;495123;Sargassum shangchuanii;Sargassum shangchuanii;;1
375347;375347;Sargassum siliculosoides;Sargassum siliculosoides;;1
498409;494871;Sargassum tortile;Sargassum siliquastrum;;1
500331;494871;Sargassum corynecarpum;Sargassum siliquastrum;;1
494871;494871;Sargassum siliquastrum;Sargassum siliquastrum;;1
500319;494871;Sargassum scoparium;Sargassum siliquastrum;;1
500326;494871;Sargassum macracanthum;Sargassum siliquastrum;;1
494872;494872;Sargassum siliquosum;Sargassum siliquosum;;1
211997;494872;Sargassum (Sargassum) siliquosum;Sargassum siliquosum;;1
375334;375334;Sargassum silvai;Sargassum silvai;;1
494922;494922;Sargassum sinclairii;Sargassum sinclairii;;1
375414;375414;Sargassum sinicola;Sargassum sinicola;;1
375608;495893;Sargassum camouii;Sargassum sinicola subsp. camouii;;1
495056;495056;Sargassum sonderi;Sargassum sonderi;;1
498406;376803;Sargassum asymmetricum;Sargassum sonorense;;1
376803;376803;Sargassum sonorense;Sargassum sonorense;;1
495018;495018;Sargassum spinifex;Sargassum spinifex;;1
495058;495058;Sargassum spinuligerum;Sargassum spinuligerum;;1
374537;374537;Sargassum squarrosum;Sargassum squarrosum;;1
500147;376511;Sargassum tenue;Sargassum steinitzii;;1
376511;376511;Sargassum steinitzii;Sargassum steinitzii;;1
375352;375352;Sargassum subdroserifolium;Sargassum subdroserifolium;;1
374538;374538;Sargassum subfalcatum;Sargassum subfalcatum;;1
211963;211963;Sargassum subrepandum;Sargassum subrepandum;;1
551061;551061;Sargassum subrepandum var. figarianum;Sargassum subrepandum var. figarianum;;1
381745;381745;Sargassum subrepandum var. rueppellii;Sargassum subrepandum var. rueppellii;;1
381744;381746;Sargassum turneri;Sargassum subrepandum var. rueppellii f. turneri;;1
381746;381746;Sargassum subrepandum var. rueppellii f. turneri;Sargassum subrepandum var. rueppellii f. turneri;;1
495019;495019;Sargassum subspathulatum;Sargassum subspathulatum;;1
374196;495019;Sargassum (Sargassum) subspathulatum;Sargassum subspathulatum;;1
494983;494983;Sargassum subtilissimum;Sargassum subtilissimum;;1
495252;495252;Sargassum sullivanii;Sargassum sullivanii;;1
494984;494984;Sargassum swartzii;Sargassum swartzii;;1
495063;494984;Sargassum wightii;Sargassum swartzii;;1
211946;494984;Sargassum (Sargassum) spathulaefolium;Sargassum swartzii;;1
500231;494984;Sargassum acutifolium;Sargassum swartzii;;1
211981;494984;Sargassum (Sargassum) swartzii;Sargassum swartzii;;1
374544;494984;Sargassum (Sargassum) wightii;Sargassum swartzii;;1
375339;375339;Sargassum symphyorhizoideum;Sargassum symphyorhizoideum;;1
375333;375333;Sargassum taiwanicum;Sargassum taiwanicum;;1
211948;211948;Sargassum telephifolium;Sargassum telephifolium;;1
495138;495138;Sargassum templetonii;Sargassum templetonii;;1
494985;494985;Sargassum tenerrimum;Sargassum tenerrimum;;1
500234;494985;Carpacanthus tenerrimus;Sargassum tenerrimum;;1
374079;494985;Sargassum (Sargassum) tenerrimum;Sargassum tenerrimum;;1
551063;551063;Sargassum tenerrimum var. campbellianum;Sargassum tenerrimum var. campbellianum;;1
375345;375345;Sargassum tenuifolioides;Sargassum tenuifolioides;;1
494873;494873;Sargassum tenuifolium;Sargassum tenuifolium;;1
374539;374539;Sargassum teretifolium;Sargassum teretifolium;;1
494874;494874;Sargassum thunbergii;Sargassum thunbergii;;1
500333;494874;Cystophyllum thunbergii;Sargassum thunbergii;;1
500342;494874;Sargassum swartzianum;Sargassum thunbergii;;1
500340;494874;Cystophyllum swartzii;Sargassum thunbergii;;1
500162;494874;Cystoseira thunbergii;Sargassum thunbergii;;1
239260;494874;Fucus thunbergii;Sargassum thunbergii;;1
374540;374540;Sargassum tilesii;Sargassum tilesii;;1
495059;495059;Sargassum torvum;Sargassum torvum;;1
374541;495059;Sargassum (Sargassum) torvum;Sargassum torvum;;1
372052;372052;Sargassum tosaense;Sargassum tosaense;;1
145564;145564;Sargassum trichocarpum;Sargassum trichocarpum;;1
495060;495060;Sargassum tristichum;Sargassum tristichum;;1
499513;495060;Sargassum biforme;Sargassum tristichum;;1
500238;495060;Sargassum isophyllum;Sargassum tristichum;;1
374542;495060;Sargassum (Arthrophycus) tristichum;Sargassum tristichum;;1
495032;495032;Sargassum turbinarioides;Sargassum turbinarioides;;1
374358;495032;Sargassum (Sargassum) turbinarioides;Sargassum turbinarioides;;1
495253;495253;Sargassum umezakii;Sargassum umezakii;;1
494986;494986;Sargassum vachellianum;Sargassum vachellianum;;1
375297;494986;Sargassum shandongense;Sargassum vachellianum;;1
375301;494986;Sargassum qingdaoense;Sargassum vachellianum;;1
240510;240510;Sargassum vaysierianum;Sargassum vaysierianum;;1
495254;495254;Sargassum velasquezii;Sargassum velasquezii;;1
495092;495092;Sargassum vestitum;Sargassum vestitum;;1
500840;495092;Sargassum rhyncophorum;Sargassum vestitum;;1
495062;495062;Sargassum virgatum;Sargassum virgatum;;1
240512;495062;Sargassum (Sargassum) virgatum;Sargassum virgatum;;1
377253;377253;Sargassum vizcainense;Sargassum vizcainense;;1
1311351;1311351;Sargassum vulgare f. leptocarpum;Sargassum vulgare f. leptocarpum;;1
374734;374734;Sargassum wakayamaense;Sargassum wakayamaense;;1
375335;375335;Sargassum wangii;Sargassum wangii;;1
375273;375273;Sargassum weizhounse;Sargassum weizhounse;;1
495126;495126;Sargassum wenchangense;Sargassum wenchangense;;1
619790;619790;Sargassum wolfii;Sargassum wolfii;;1
374082;374082;Sargassum xishaense;Sargassum xishaense;;1
494876;494876;Sargassum yamadae;Sargassum yamadae;;1
494877;494877;Sargassum yamamotoi;Sargassum yamamotoi;;1
494878;494878;Sargassum yendoi;Sargassum yendoi;;1
494879;494879;Sargassum yezoense;Sargassum yezoense;;1
375340;375340;Sargassum yinggehaiense;Sargassum yinggehaiense;;1
375327;375327;Sargassum yongxingense;Sargassum yongxingense;;1
495255;495255;Sargassum yoshidae;Sargassum yoshidae;;1
495139;495139;Sargassum zacae;Sargassum zacae;;1
375276;375276;Sargassum zhangii;Sargassum zhangii;;1
214354;214354;Scaberia agardhii;Scaberia agardhii;;
374550;374550;Scytothalia dorycarpa;Scytothalia dorycarpa;;
500247;374550;Scytothalia xiphocarpa;Scytothalia dorycarpa;;
374295;374295;Scytothalia obscura;Scytothalia obscura;;
374031;374031;Seirococcus axillaris;Seirococcus axillaris;;
374118;374118;Silvetia babingtonii;Silvetia babingtonii;1;
499373;374118;Pelvetia babingtonii;Silvetia babingtonii;1;
496111;374118;Pelvetia wrightii;Silvetia babingtonii;1;
374120;374120;Silvetia compressa;Silvetia compressa;1;
372260;374120;Pelvetia fastigiata;Silvetia compressa;1;
499375;374120;Pelvetia compressa;Silvetia compressa;1;
374119;374119;Silvetia siliquosa;Silvetia siliquosa;1;
499326;374119;Pelvetia siliquosa;Silvetia siliquosa;1;
214352;624312;Cystoseira trinodis;Sirophysalis trinodis;;1
500040;624312;Fucus trinodis;Sirophysalis trinodis;;
624312;624312;Sirophysalis trinodis;Sirophysalis trinodis;;
500125;624312;Cystophyllum muricatum;Sirophysalis trinodis;;
500129;624312;Cystoseira virgata;Sirophysalis trinodis;;1
500123;624312;Cystoseira muricata;Sirophysalis trinodis;;1
500128;624312;Cystophyllum onustum;Sirophysalis trinodis;;1
213675;624312;Cystophyllum trinode;Sirophysalis trinodis;;1
624316;624316;Stephanocystis crassipes;Stephanocystis crassipes;;
498399;624316;Cystophyllum crasspies;Stephanocystis crassipes;;
372016;624316;Cystoseira crassipes;Stephanocystis crassipes;;1
372704;624317;Halidrys dioica;Stephanocystis dioica;;1
624317;624317;Stephanocystis dioica;Stephanocystis dioica;;1
372017;624318;Cystoseira geminata;Stephanocystis geminata;;1
624318;624318;Stephanocystis geminata;Stephanocystis geminata;;1
642043;624318;Cystoseira lepidium;Stephanocystis geminata;;1
498400;624318;Cystophyllum geminatum;Stephanocystis geminata;;1
708017;624318;Cystophyllum lepidium;Stephanocystis geminata;;1
498401;624319;Cystophyllum hakodatense;Stephanocystis hakodatensis;;1
624319;624319;Stephanocystis hakodatensis;Stephanocystis hakodatensis;;1
372018;624319;Cystoseira hakodatensis;Stephanocystis hakodatensis;;1
372702;624320;Cystoseira neglecta;Stephanocystis neglecta;;1
624320;624320;Stephanocystis neglecta;Stephanocystis neglecta;;1
240759;502165;Cystoseira osmundacea;Stephanocystis osmundacea;;1
502165;502165;Stephanocystis osmundacea;Stephanocystis osmundacea;1;1
502094;502165;Halidrys osmundacea;Stephanocystis osmundacea;;1
667452;502165;Cystoseira expansa;Stephanocystis osmundacea;;1
667398;502165;Cystoseira douglasii;Stephanocystis osmundacea;;1
372703;624321;Cystoseira setchellii;Stephanocystis setchellii;;1
624321;624321;Stephanocystis setchellii;Stephanocystis setchellii;;1
377256;377256;Stolonophora brandegeei;Stolonophora brandegeei;;1
496100;374242;Hedophyllum kuroshioense;Streptophyllopsis kuroshioense;;1
374242;374242;Streptophyllopsis kuroshioense;Streptophyllopsis kuroshioense;;1
641463;641463;Streptophyllopsis kuroshioensis;Streptophyllopsis kuroshioensis;;1
371958;371958;Stschapovia flagellaris;Stschapovia flagellaris;;1
374715;374715;Syringodium filiforme;Syringodium filiforme;;1
374716;374716;Syringodium isoetifolium;Syringodium isoetifolium;;1
377179;374716;Cymodocea isoetifolia;Syringodium isoetifolium;;1
208922;374716;Syringodium isoëtifolium;Syringodium isoetifolium;;1
208931;208931;Thalassia hemprichii;Thalassia hemprichii;;1
374720;374720;Thalassia testudinum;Thalassia testudinum;;1
374804;374804;Thalassiophyllum clathrus;Thalassiophyllum clathrus;;1
501948;374804;Agarum clathrus;Thalassiophyllum clathrus;;1
220228;220228;Thalassodendron ciliatum;Thalassodendron ciliatum;;1
208920;220228;Cymodocea ciliata;Thalassodendron ciliatum;;1
1356626;1356626;Thalassodendron leptocaule;Thalassodendron leptocaule;;1
374717;374717;Thalassodendron pachyrizum;Thalassodendron pachyrizum;;1
145919;145919;Tilopteris mertensii;Tilopteris mertensii;;1
221488;221488;Turbinaria condensata;Turbinaria condensata;;1
500242;221488;Turbinaria dentata;Turbinaria condensata;;1
221476;221476;Turbinaria conoides;Turbinaria conoides;;1
221487;221487;Turbinaria crateriformis;Turbinaria crateriformis;;1
221478;221478;Turbinaria decurrens;Turbinaria decurrens;;1
376346;376346;Turbinaria foliosa;Turbinaria foliosa;;1
374356;374356;Turbinaria gracilis;Turbinaria gracilis;;1
374546;374546;Turbinaria indica;Turbinaria indica;;1
221483;221483;Turbinaria kenyaensis;Turbinaria kenyaensis;;1
221486;221486;Turbinaria murrayana;Turbinaria murrayana;;1
221490;221490;Turbinaria ornata;Turbinaria ornata;;1
221484;551559;Turbinaria ecoronata;Turbinaria ornata f. ecoronata;;1
551559;551559;Turbinaria ornata f. ecoronata;Turbinaria ornata f. ecoronata;;1
221481;551560;Turbinaria evesiculosa;Turbinaria ornata f. evesiculosa;;1
551560;551560;Turbinaria ornata f. evesiculosa;Turbinaria ornata f. evesiculosa;;1
221477;221477;Turbinaria tanzaniensis;Turbinaria tanzaniensis;;1
224173;224173;Turbinaria trialata var. capensis;Turbinaria trialata var. capensis;;1
373209;373209;Turbinaria tricostata;Turbinaria tricostata;;1
221489;221489;Turbinaria triquetra;Turbinaria triquetra;;1
221475;221475;Turbinaria turbinata;Turbinaria turbinata;;1
500245;221475;Sargassum turbinatum;Turbinaria turbinata;;1
221485;221475;Turbinaria trialata;Turbinaria turbinata;;1
221480;221480;Turbinaria vulgaris;Turbinaria vulgaris;;1
375281;375281;Undaria crenata;Undaria crenata;;1
526723;526723;Undaria peterseniana;Undaria peterseniana;;1
501731;526723;Undariella peterseniana;Undaria peterseniana;;1
145721;145721;Undaria pinnatifida;Undaria pinnatifida;;1
501024;145721;Ulopteryx pinnatifida;Undaria pinnatifida;;1
496642;145721;Alaria pinnatifida;Undaria pinnatifida;;1
371982;371982;Undaria undarioides;Undaria undarioides;;1
375944;375944;Undariella kurilensis;Undariella kurilensis;;1
373472;373472;Xiphophora chondrophylla;Xiphophora chondrophylla;1;
499801;373472;Fucodium chondrophyllum;Xiphophora chondrophylla;1;
374296;374296;Xiphophora gladiata;Xiphophora gladiata;1;
500708;374296;Fucodium gladiatum;Xiphophora gladiata;1;
374699;374699;Zostera asiatica;Zostera asiatica;;1
495076;495076;Zostera caespitosa;Zostera caespitosa;;1
374700;495076;Zostera subg. Zostera caespitosa;Zostera caespitosa;;1
495083;495083;Zostera caulescens;Zostera caulescens;;1
495080;495080;Zostera japonica;Zostera japonica;;1
495081;495081;Zostera muelleri;Zostera muelleri;;1
495079;1380854;Zostera capricorni;Zostera muelleri subsp. capricorni;;1
374701;1380854;Zostera subg. Zosterella capricorni;Zostera muelleri subsp. capricorni;;1
1380854;1380854;Zostera muelleri subsp. capricorni;Zostera muelleri subsp. capricorni;;1
374703;1379928;Zostera mucronata;Zostera muelleri subsp. mucronata;;1
1379928;1379928;Zostera muelleri subsp. mucronata;Zostera muelleri subsp. mucronata;;1
669498;593702;Heterozostera nigricaulis;Zostera nigricaulis;;1
593702;593702;Zostera nigricaulis;Zostera nigricaulis;;1
495082;495082;Zostera noltei;Zostera noltei;1;
503012;495082;Zostera nana;Zostera noltei;1;
495550;495550;Zostera novazelandica;Zostera novazelandica;;
495077;145795;Zostera marina;Zostera subg. Zostera marina;;1
495078;220229;Zostera capensis;Zostera subg. Zosterella capensis;;
374710;555296;Heterozostera tasmanica;Zostera tasmanica;;
555296;555296;Zostera tasmanica;Zostera tasmanica;;
